#Convergence plot for nb vs h2 @ h1 = 0.8 and beta = 0
#h2     nb @ O(k2)          nb @ O(k4)          nb @ O(k6)          nb @ O(k8)
0.0264  1.3498278645760586  1.4138584730985615  1.40561516666282    1.405964393379374
0.0266  1.3475351346140956  1.4125395787230572  1.4041075015276079  1.4044674317375796
0.0268  1.345242404652132   1.4112280340500922  1.4026043259862135  1.4029752038641305
0.027   1.3429496746901686  1.4099238390796662  1.40110561853406    1.4014876919400154
0.0272  1.340656944728205   1.4086269938117797  1.3996113576665707  1.4000048781738328
0.0274  1.3383642147662418  1.4073374982464328  1.3981215218791694  1.3985267448017862
0.0276  1.3360714848042783  1.4060553523836252  1.396636089667278   1.3970532740876864
0.0278  1.3337787548423148  1.4047805562233564  1.3951550395263204  1.3955844483229518
0.028   1.3314860248803515  1.4035131097656275  1.3936783499517198  1.3941202498266092
0.0282  1.329193294918388   1.4022530130104376  1.3922059994388987  1.3926606609452903
0.0284  1.3269005649564245  1.4010002659577871  1.390737966483281   1.3912056640532366
0.0286  1.324607834994461   1.3997548686076757  1.3892742295802896  1.3897552415522947
0.0288  1.3223151050324977  1.3985168209601042  1.3878147672253478  1.3883093758719198
0.029   1.3200223750705342  1.3972861230150715  1.3863595579138779  1.3868680494691734
0.0292  1.317729645108571   1.3960627747725782  1.3849085801413044  1.3854312448287252
0.0294  1.3154369151466074  1.3948467762326242  1.3834618124030493  1.3839989444628513
0.0296  1.313144185184644   1.3936381273952096  1.3820192331945362  1.382571130911436
0.0298  1.3108514552226807  1.3924368282603343  1.3805808210111885  1.3811477867419693
0.0300  1.3085587252607171  1.3912428788279985  1.379146554348429   1.3797288945495503
0.0302  1.3062659952987536  1.3900562790982018  1.3777164117016805  1.3783144369568836
0.0304  1.3039732653367904  1.3888770290709442  1.376290371566367   1.376904396614282
0.0306  1.3016805353748269  1.387705128746226   1.3748684124379111  1.3754987561996654
0.0308  1.2993878054128634  1.3865405781240476  1.3734505128117362  1.3740974984185619
0.031   1.2970950754508999  1.3853833772044082  1.3720366511832651  1.3727006060041043
0.0312  1.2948023454889364  1.384233525987308   1.3706268060479214  1.3713080617170352
0.0314  1.292509615526973   1.383091024472747   1.369220955901128   1.369919848345703
0.0316  1.2902168855650098  1.3819558726607257  1.3678190792383078  1.3685359487060644
0.0318  1.2879241556030463  1.3808280705512435  1.3664211545548843  1.367156345641682
0.032   1.2856314256410828  1.3797076181443004  1.3650271603462807  1.3657810220237263
0.0322  1.2833386956791195  1.378594515439897   1.36363707510792    1.3644099607509759
0.0324  1.281045965717156   1.3774887624380328  1.3622508773352253  1.363043144749815
0.0326  1.2787532357551925  1.3763903591387079  1.3608685455236196  1.3616805569742363
0.0328  1.276460505793229   1.375299305541922   1.3594900581685263  1.360322180405839
0.033   1.2741677758312657  1.374215601647676   1.3581153937653687  1.3589679980538307
0.0332  1.2718750458693022  1.373139247455969   1.3567445308095698  1.3576179929550243
0.0334  1.2695823159073387  1.3720702429668012  1.3553774477965526  1.3562721481738413
0.0336  1.2672895859453752  1.371008588180173   1.3540141232217402  1.3549304468023111
0.0338  1.264996855983412   1.3699542830960838  1.3526545355805561  1.3535928719600678
0.034   1.2627041260214487  1.3689073277145343  1.3512986633684232  1.3522594067943559
0.0342  1.2604113960594852  1.3678677220355238  1.3499464850807643  1.3509300344800246
0.0344  1.2581186660975217  1.3668354660590527  1.3485979792130032  1.3496047382195315
0.0346  1.2558259361355584  1.3658105597851211  1.347253124260563   1.348283501242942
0.0348  1.2535332061735949  1.3647930032137285  1.345911898718866   1.3469663068079267
0.035   1.2512404762116314  1.3637827963448752  1.3445742810833363  1.3456531381997658
0.0352  1.2489477462496679  1.3627799391785613  1.343240249849397   1.3443439787313451
0.0354  1.2466550162877046  1.361784431714787   1.3419097835124707  1.3430388117431584
0.0356  1.244362286325741   1.360796273953552   1.3405828605679808  1.3417376206033071
0.0358  1.2420695563637776  1.3598154658948558  1.3392594595113505  1.3404403887074985
0.0360  1.239776826401814   1.358842007538699   1.337939558838003   1.339147099479048
0.0362  1.2374840964398508  1.357875898885082   1.3366231370433612  1.3378577363688788
0.0364  1.2351913664778875  1.356917139934004   1.3353101726228485  1.33657228285552
0.0366  1.232898636515924   1.3559657306854653  1.334000644071888   1.3352907224451092
0.0368  1.2306059065539605  1.3550216711394658  1.3326945298859023  1.3340130386713902
0.0370  1.228313176591997   1.354084961296006   1.3313918085603156  1.3327392150957151
0.0372  1.2260204466300337  1.3531556011550854  1.3300924585905505  1.3314692353070428
0.0374  1.2237277166680702  1.352233590716704   1.3287964584720298  1.3302030829219382
0.0376  1.2214349867061067  1.3513189299808617  1.327503786700177   1.3289407415845753
0.0378  1.2191422567441434  1.3504116189475592  1.3262144217704155  1.327682194966735
0.038   1.21684952678218    1.3495116576167956  1.3249283421781681  1.3264274267678042
0.0382  1.2145567968202164  1.3486190459885716  1.323645526418858   1.3251764207147785
0.0384  1.212264066858253   1.3477337840628867  1.3223659529879082  1.3239291605622596
0.0386  1.2099713368962897  1.346855871839741   1.3210896003807422  1.3226856300924572
0.0388  1.2076786069343264  1.345985309319135   1.3198164470927831  1.3214458131151883
0.039   1.2053858769723629  1.345122096501068   1.3185464716194537  1.3202096934678762
0.0392  1.2030931470103994  1.3442662333855404  1.3172796524561772  1.3189772550155523
0.0394  1.2008004170484359  1.3434177199725523  1.3160159680983772  1.3177484816508556
0.0396  1.1985076870864726  1.3425765562621035  1.3147553970414767  1.316523357294031
0.0398  1.196214957124509   1.3417427422541937  1.3134979177808983  1.3153018658929314
0.04    1.1939222271625456  1.3409162779488233  1.3122435088120659  1.3140839914230171
0.0402  1.1916294972005823  1.3400971633459924  1.3109921486304021  1.3128697178873558
0.0404  1.1893367672386188  1.3392853984457007  1.3097438157313301  1.3116590293166213
0.0406  1.1870440372766553  1.3384809832479485  1.3084984886102735  1.3104519097690965
0.0408  1.1847513073146918  1.3376839177527353  1.307256145762655   1.3092483433306694
0.041   1.1824585773527285  1.3368942019600616  1.3060167656838981  1.3080483141148374
0.0412  1.1801658473907652  1.3361118358699273  1.3047803268694256  1.3068518062627033
0.0414  1.1778731174288017  1.335336819482332   1.3035468078146606  1.3056588039429777
0.0416  1.1755803874668382  1.3345691527972763  1.3023161870150264  1.304469291351979
0.0418  1.1732876575048747  1.3338088358147595  1.3010884429659464  1.3032832527136327
0.042   1.1709949275429115  1.3330558685347826  1.2998635541628438  1.3021006722794715
0.0422  1.168702197580948   1.3323102509573448  1.298641499101141   1.300921534328634
0.0424  1.1664094676189845  1.3315719830824462  1.2974222562762616  1.2997458231678682
0.0426  1.1641167376570212  1.330841064910087   1.296205804183629   1.2985735231315283
0.0428  1.1618240076950577  1.330117496440267   1.2949921213186661  1.2974046185815755
0.0430  1.1595312777330942  1.3294012776729867  1.293781186176796   1.2962390939075785
0.0432  1.1572385477711307  1.3286924086082452  1.292572977253442   1.2950769335267132
0.0434  1.1549458178091674  1.3279908892460432  1.2913674730440272  1.293918121883763
0.0436  1.152653087847204   1.3272967195863807  1.2901646520439747  1.2927626434511184
0.0438  1.1503603578852406  1.3266098996292572  1.2889644927487074  1.2916104827287764
0.0440  1.148067627923277   1.3259304293746732  1.2877669736536488  1.2904616242443425
0.0442  1.1457748979613136  1.3252583088226284  1.2865720732542218  1.289316052553029
0.0444  1.14348216799935    1.324593537973123   1.28537977004585    1.2881737522376548
0.0446  1.1411894380373868  1.323936116826157   1.2841900425239563  1.287034707908647
0.0448  1.1388967080754233  1.3232860453817301  1.2830028691839637  1.2858989042040387
0.0450  1.1366039781134598  1.3226433236398427  1.2818182285212951  1.284766325789472
0.0452  1.1343112481514965  1.3220079516004946  1.2806360990313745  1.2836369573581945
0.0454  1.132018518189533   1.3213799292636859  1.2794564592096243  1.282510783631062
0.0456  1.1297257882275695  1.3207592566294162  1.278279287551468   1.2813877893565373
0.0458  1.1274330582656062  1.320145933697686   1.2771045625523283  1.2802679593106907
0.046   1.125140328303643   1.3195399604684952  1.275932262707629   1.2791512782971992
0.0462  1.1228475983416795  1.3189413369418435  1.2747623665127927  1.2780377311473472
0.0464  1.120554868379716   1.3183500631177312  1.2735948524632428  1.276927302720027
0.0466  1.1182621384177525  1.3177661389961584  1.2724296990544026  1.2758199779017372
0.0468  1.115969408455789   1.3171895645771245  1.2712668847816948  1.274715741606584
0.047   1.1136766784938257  1.3166203398606304  1.2701063881405432  1.2736145787762814
0.0472  1.1113839485318622  1.3160584648466753  1.2689481876263702  1.2725164743801494
0.0474  1.1090912185698987  1.3155039395352595  1.2677922617345994  1.2714214134151165
0.0476  1.1067984886079354  1.3149567639263833  1.266638588960654   1.270329380905718
0.0478  1.104505758645972   1.3144169380200463  1.265487147799957   1.269240361904096
0.048   1.1022130286840084  1.3138844618162484  1.2643379167479314  1.2681543414899998
0.0482  1.099920298722045   1.3133593353149902  1.2631908743000007  1.2670713047707876
0.0484  1.0976275687600816  1.312841558516271   1.2620459989515873  1.2659912368814223
0.0486  1.0953348387981183  1.3123311314200912  1.2609032691981157  1.264914122984476
0.0488  1.0930421088361548  1.3118280540264506  1.2597626635350077  1.263839948270127
0.049   1.0907493788741913  1.3113323263353494  1.2586241604576869  1.2627686979561614
0.0492  1.0884566489122278  1.3108439483467875  1.2574877384615768  1.2617003572879724
0.0494  1.0861639189502645  1.310362920060765   1.2563533760421004  1.2606349115385602
0.0496  1.083871188988301   1.3098892414772818  1.2552210516946805  1.2595723460085322
0.0498  1.0815784590263375  1.3094229125963377  1.2540907439147404  1.2585126460261036
0.05    1.0792857290643743  1.3089639334179333  1.2529624311977035  1.2574557969470965
0.0502  1.0769929991024108  1.3085123039420679  1.2518360920389928  1.2564017841549397
0.0504  1.0747002691404473  1.308068024168742   1.2507117049340313  1.2553505930606703
0.0506  1.0724075391784837  1.3076310940979552  1.2495892483782423  1.2543022091029319
0.0508  1.0701148092165205  1.307201513729708   1.248468700867049   1.2532566177479758
0.0510  1.0678220792545572  1.306779283064      1.2473500408958744  1.2522138044896598
0.0512  1.0655293492925937  1.3063644021008312  1.2462332469601416  1.2511737548494495
0.0514  1.0632366193306302  1.3059568708402016  1.245118297555274   1.250136454376418
0.0516  1.0609438893686667  1.3055566892821115  1.2440051711766946  1.2491018886472451
0.0518  1.0586511594067032  1.3051638574265607  1.2428938463198265  1.2480700432662177
0.0520  1.05635842944474    1.3047783752735493  1.241784301480093   1.247040903865231
0.0522  1.0540656994827764  1.304400242823077   1.2406765151529169  1.246014456103786
0.0524  1.0517729695208131  1.3040294600751443  1.2395704658337219  1.2449906856689923
0.0526  1.0494802395588496  1.3036660270297509  1.2384661320179307  1.2439695782755655
0.0528  1.0471875095968861  1.3033099436868965  1.2373634922009664  1.242951119665829
0.0530  1.0448947796349226  1.3029612100465817  1.2362625248782526  1.2419352956097143
0.0532  1.0426020496729593  1.3026198261088062  1.2351632085452122  1.2409220919047583
0.0534  1.040309319710996   1.30228579187357    1.2340655216972682  1.239911494376107
0.0536  1.0380165897490325  1.3019591073408727  1.2329694428298439  1.2389034888765118
0.0538  1.035723859787069   1.3016397725107152  1.2318749504383624  1.2378980612863333
0.054   1.0334311298251055  1.3013277873830968  1.230782023018247   1.236895197513538
0.0542  1.031138399863142   1.3010231519580178  1.2296906390649205  1.2358948834936998
0.0544  1.0288456699011788  1.3007258662354781  1.2286007770738063  1.2348971051900004
0.0546  1.0265529399392153  1.3004359302154778  1.2275124155403276  1.2339018485932278
0.0548  1.024260209977252   1.3001533438980166  1.2264255329599076  1.2329090997217786
0.055   1.0219674800152885  1.299878107283095   1.2253401078279693  1.2319188446216551
0.0552  1.019674750053325   1.2996102203707125  1.2242561186399357  1.2309310693664683
0.0554  1.0173820200913615  1.299349683160869   1.22317354389123    1.229945760057435
0.0556  1.015089290129398   1.2990964956535653  1.2220923620772757  1.2289629028233808
0.0558  1.012796560167435   1.298850657848801   1.2210125516934958  1.2279824838207372
0.056   1.0105038302054714  1.2986121697465758  1.219934091235313   1.2270044892335434
0.0562  1.008211100243508   1.2983810313468898  1.2188569591981508  1.226028905273446
0.0564  1.0059183702815444  1.2981572426497432  1.2177811340774325  1.225055718179699
0.0566  1.003625640319581   1.297940803655136   1.216706594368581   1.224084914219163
0.0568  1.0013329103576176  1.297731714363068   1.2156333185670198  1.2231164796863063
0.057   0.9990401803956541  1.2975299747735394  1.2145612851681715  1.2221504009032045
0.0572  0.9967474504336908  1.2973355848865502  1.2134904726674596  1.2211866642195401
0.0574  0.9944547204717274  1.2971485447021003  1.2124208595603072  1.2202252560126035
0.0576  0.992161990509764   1.2969688542201896  1.2113524243421374  1.2192661626872912
0.0578  0.9898692605478004  1.296796513440818   1.2102851455083734  1.2183093706761077
0.058   0.9875765305858369  1.296631522363986   1.2092190015544384  1.217354866439165
0.0582  0.9852838006238736  1.2964738809896932  1.2081539709757554  1.2164026364641818
0.0584  0.9829910706619103  1.29632358931794    1.2070900322677476  1.2154526672664843
0.0586  0.9806983406999468  1.2961806473487258  1.2060271639258382  1.214504945389006
0.0588  0.9784056107379833  1.2960450550820508  1.2049653444454502  1.213559457402287
0.0590  0.9761128807760199  1.2959168125179155  1.2039045523220069  1.2126161899044756
0.0592  0.9738201508140565  1.2957959196563194  1.2028447660509316  1.2116751295213268
0.0594  0.971527420852093   1.2956823764972625  1.2017859641276472  1.2107362629062028
0.0596  0.9692346908901297  1.2955761830407448  1.2007281250475768  1.2097995767400733
0.0598  0.9669419609281662  1.2954773392867667  1.1996712273061436  1.208865057731515
0.0600  0.9646492309662027  1.2953858452353275  1.1986152493987707  1.2079326926167118
0.0602  0.9623565010042393  1.295301700886428   1.1975601698208815  1.2070024681594553
0.0604  0.9600637710422759  1.2952249062400678  1.196505967067899   1.206074371151144
0.0606  0.9577710410803124  1.2951554612962468  1.1954526196352464  1.205148388410783
0.0608  0.9554783111183491  1.295093366054965   1.194400106018347   1.2042245067849864
0.0610  0.9531855811563856  1.2950386205162228  1.1933484047126233  1.2033027131479734
0.0612  0.9508928511944221  1.2949912246800197  1.192297494213499   1.202382994401572
0.0614  0.9486001212324587  1.294951178546356   1.1912473530163972  1.201465337475217
0.0616  0.9463073912704953  1.2949184821152318  1.1901979596167407  1.2005497293259502
0.0618  0.9440146613085318  1.2948931353866464  1.1891492925099532  1.1996361569384206
0.062   0.9417219313465686  1.2948751383606008  1.1881013301914576  1.198724607324885
0.0622  0.9394292013846051  1.2948644910370943  1.187054051156677   1.1978150675252066
0.0624  0.9371364714226416  1.2948611934161272  1.1860074339010342  1.1969075246068566
0.0626  0.9348437414606782  1.2948652454976992  1.1849614569199531  1.1960019656649132
0.0628  0.9325510114987147  1.2948766472818107  1.1839160987088566  1.1950983778220619
0.063   0.9302582815367513  1.2948953987684615  1.1828713377631674  1.194196748228595
0.0632  0.9279655515747878  1.2949214999576517  1.1818271525783088  1.193297064062412
0.0634  0.9256728216128245  1.2949549508493812  1.1807835216497047  1.1923993125290213
0.0636  0.923380091650861   1.2949957514436496  1.179740423472777   1.191503480861536
0.0638  0.9210873616888975  1.2950439017404578  1.17869783654295    1.1906095563206782
0.064   0.9187946317269342  1.2950994017398054  1.1776557393556462  1.1897175261947768
0.0642  0.9165019017649707  1.295162251441692   1.1766141104062888  1.1888273777997675
0.0644  0.9142091718030074  1.295232450846118   1.1755729281903011  1.1879390984791938
0.0646  0.9119164418410439  1.295309999953083   1.174532171203106   1.1870526756042064
0.0648  0.9096237118790805  1.2953948987625878  1.173491817940127   1.1861680965735628
0.065   0.907330981917117   1.2954871472746317  1.172451846896787   1.1852853488136281
0.0652  0.9050382519551535  1.295586745489215   1.1714122365685093  1.1844044197783745
0.0654  0.9027455219931901  1.2956936934063377  1.1703729654507171  1.183525296949382
0.0656  0.9004527920312266  1.2958079910259994  1.1693340120388331  1.1826479678358366
0.0658  0.8981600620692634  1.2959296383482006  1.168295354828281   1.1817724199745325
0.066   0.8958673321072999  1.2960586353729409  1.1672569723144837  1.1808986409298712
0.0662  0.8935746021453363  1.2961949821002208  1.1662188429928646  1.1800266182938608
0.0664  0.8912818721833731  1.2963386785300401  1.1651809453588462  1.1791563396861178
0.0666  0.8889891422214096  1.2964897246623983  1.1641432579078523  1.1782877927538637
0.0668  0.8866964122594463  1.2966481204972962  1.1631057591353058  1.1774209651719298
0.067   0.8844036822974828  1.2968138660347333  1.1620684275366298  1.176555844642753
0.0672  0.8821109523355193  1.2969869612747096  1.1610312416072475  1.1756924188963782
0.0674  0.8798182223735559  1.2971674062172254  1.159994179842582   1.1748306756904574
0.0676  0.8775254924115924  1.2973552008622804  1.1589572207380565  1.1739706028102495
0.0678  0.875232762449629   1.2975503452098747  1.1579203427890943  1.1731121880686206
0.068   0.8729400324876655  1.2977528392600082  1.1568835244911182  1.1722554193060446
0.0682  0.8706473025257022  1.2979626830126811  1.1558467443395517  1.1714002843906024
0.0684  0.8683545725637387  1.2981798764678933  1.1548099808298176  1.1705467712179822
0.0686  0.8660618426017752  1.298404419625645   1.1537732124573394  1.169694867711479
0.0688  0.8637691126398119  1.2986363124859361  1.15273641771754    1.1688445618219958
0.069   0.8614763826778484  1.2988755550487663  1.1516995751058428  1.1679958415280418
