#Convergence plot for nb vs h2 @ h1 = 1.0 and beta = 0
#h2     nb @ O(k2)          nb @ O(k4)          nb @ O(k6)          nb @ O(k8)
0.0260  1.690430692341614   1.690430692341614   1.695648732052065   1.6950809749807259
0.0264  1.6864148287189114  1.6864148287189114  1.6918585766718204  1.6912594495953255
0.0268  1.682418000409632   1.682418000409632   1.688093378232931   1.6874617182630902
0.0272  1.67844007239185    1.67844007239185    1.6843530538826705  1.6836876772448446
0.0276  1.6744809109176153  1.6744809109176153  1.680637521344581   1.6799372235141257
0.028   1.6705403834979662  1.6705403834979662  1.676946698915776   1.676210254759048
0.0284  1.6666183588881478  1.6666183588881478  1.6732805054641973  1.6725066693839257
0.0288  1.6627147070730435  1.6627147070730435  1.6696388604258372  1.6688263665106748
0.0292  1.6588292992528055  1.6588292992528055  1.6660216838019148  1.6651692459799874
0.0296  1.65496200782869    1.65496200782869    1.6624288961560252  1.661535208352297
0.0300  1.6511127063890882  1.6511127063890882  1.6588604186112452  1.6579241549085382
0.0304  1.6472812696957544  1.6472812696957544  1.6553161728472192  1.6543359876507133
0.0308  1.6434675736702202  1.6434675736702202  1.651796081097204   1.6507706093022665
0.0312  1.6396714953804037  1.6396714953804037  1.6483000661450946  1.6472279233082736
0.0316  1.6358929130273974  1.6358929130273974  1.6448280513224174  1.6437078338354632
0.032   1.6321317059324438  1.6321317059324438  1.6413799605053065  1.640210245772066
0.0324  1.628387754524086   1.628387754524086   1.6379557181114521  1.6367350647275023
0.0328  1.6246609403254972  1.6246609403254972  1.6345552490970308  1.633282197031914
0.0332  1.6209511459419839  1.6209511459419839  1.6311784789536161  1.6298515497355477
0.0336  1.6172582550486583  1.6172582550486583  1.6278253337050748  1.6264430306079958
0.034   1.6135821523782798  1.6135821523782798  1.6244957399044404  1.6230565481372934
0.0344  1.609922723709262   1.609922723709262   1.6211896246307813  1.619692011528896
0.0348  1.6062798558538423  1.6062798558538423  1.6179069154860477  1.616349330704511
0.0352  1.6026534366464127  1.6026534366464127  1.6146475405919127  1.6130284163008262
0.0356  1.5990433549320058  1.5990433549320058  1.6114114285866008  1.609729179668113
0.0360  1.5954495005549387  1.5954495005549387  1.608198508621705   1.6064515328687095
0.0364  1.5918717643476095  1.5918717643476095  1.6050087103590016  1.603195388675416
0.0368  1.5883100381194408  1.5883100381194408  1.6018419639672516  1.5999606605697656
0.0372  1.5847642146459773  1.5847642146459773  1.5986982001190038  1.5967472627402135
0.0376  1.5812341876581233  1.5812341876581233  1.5955773499873862  1.5935551100802237
0.038   1.5777198518315267  1.5777198518315267  1.5924793452428976  1.5903841181862615
0.0384  1.5742211027761046  1.5742211027761046  1.589404118050198   1.5872342033557119
0.0388  1.5707378370257055  1.5707378370257055  1.5863516010648944  1.5841052825847037
0.0392  1.5672699520279108  1.5672699520279108  1.583321727430325   1.580997273565862
0.0396  1.5638173461339715  1.5638173461339715  1.580314430774351   1.5779100946859785
0.04    1.5603799185888736  1.5603799185888736  1.5773296452061392  1.5748436650236202
0.0404  1.55695756952154    1.55695756952154    1.5743673053129528  1.5717979043466563
0.0408  1.553550199935156   1.553550199935156   1.5714273461569457  1.5687727331097332
0.0412  1.5501577116976248  1.5501577116976248  1.568509703271956   1.5657680724516772
0.0416  1.546780007532146   1.546780007532146   1.5656143126603053  1.562783844192841
0.042   1.5434169910079183  1.5434169910079183  1.5627411107896045  1.5598199708323932
0.0424  1.540068566530962   1.540068566530962   1.5598900345895648  1.556876375545564
0.0428  1.5367346393350616  1.5367346393350616  1.557061021448811   1.5539529821808193
0.0432  1.533415115472825   1.533415115472825   1.5542540092117059  1.5510497152570057
0.0436  1.5301099018068602  1.5301099018068602  1.5514689361751817  1.548166499960442
0.0440  1.5268189060010617  1.5268189060010617  1.5487057410855747  1.5453032621419658
