#Convergence plot for nb vs h2 @ h1 = 1.0 and beta = 0
#h2     nb @ O(k2)          nb @ O(k4)          nb @ O(k6)          nb @ O(k8)
0.0156  1.7802434782608696  1.80438994268431    1.8031913069410992  1.8031065118871883
0.016   1.7746086956521738  1.800009315689981   1.7987160928176213  1.7986222605832949
0.0164  1.7689739130434783  1.7956604394706996  1.79426777988342    1.7941642066536145
0.0168  1.7633391304347825  1.791343314026465   1.7898462468988496  1.7897321932315746
0.0172  1.757704347826087   1.787057939357278   1.7854513726242671  1.7853260625709286
0.0176  1.7520695652173912  1.7828043154631381  1.7810830358200271  1.7809456560457504
0.0180  1.7464347826086954  1.7785824423440453  1.7767411152464865  1.7765908141504378
0.0184  1.7408000000000001  1.77439232          1.7724254896640002  1.7722613764997122
0.0188  1.7351652173913044  1.770233948431002   1.7681360378329238  1.7679571818286155
0.0192  1.7295304347826086  1.766107327637051   1.7638726385136132  1.7636780679925146
0.0196  1.723895652173913   1.7620124576181475  1.7596351704664248  1.7594238719670985
0.02    1.7182608695652173  1.7579493383742908  1.7554235124517137  1.755194429848378
0.0204  1.7126260869565215  1.7539179699054819  1.7512375432298353  1.7509895768526884
0.0208  1.706991304347826   1.7499183522117203  1.7470771415611461  1.746809147316687
0.0212  1.7013565217391302  1.7459504852930057  1.742942186206001   1.7426529746973531
0.0216  1.695721739130435   1.7420143691493384  1.7388325559247566  1.7385208915719907
0.0220  1.6900869565217391  1.7381100037807182  1.7347481294777678  1.7344127296382243
0.0224  1.6844521739130434  1.7342373891871454  1.7306887856253905  1.7303283197140031
0.0228  1.6788173913043478  1.73039652536862    1.726654403127981   1.7262674917375984
0.0232  1.673182608695652   1.7265874123251417  1.7226448607458942  1.7222300747676038
0.0236  1.6675478260869565  1.722810050056711   1.7186600372394865  1.7182158969829369
0.024   1.6619130434782607  1.719064438563327   1.714699811369113   1.7142247856828368
0.0244  1.656278260869565   1.7153505778449905  1.71076406189513    1.7102565672868661
0.0248  1.6506434782608697  1.7116684679017014  1.706852667577893   1.7063110673349107
0.0252  1.645008695652174   1.7080181087334592  1.7029655071777574  1.7023881104871779
0.0256  1.6393739130434781  1.7043995003402643  1.6991024594550794  1.698487520524199
0.0260  1.6337391304347826  1.7008126427221173  1.6952634031702145  1.6946091203468283
